LATITUDE,LONGITUDE,SAMPLE_DATE,BIOREGION,CELLS_L
-38.08338,135.97556,2018-03-12 07:29:47,South-east,0
-38.08338,135.97556,2018-03-12 07:29:47,South-east,0
-38.03433,135.55808,2018-03-12 08:35:28,South-east,0
-38.03433,135.55808,2018-03-12 08:35:28,South-east,0
-37.98381,135.14117,2018-03-12 09:41:10,South-east,0
-37.98381,135.14117,2018-03-12 09:41:10,South-east,0
-37.93182,134.72484,2018-03-12 10:46:52,South-east,0
-37.93182,134.72484,2018-03-12 10:46:52,South-east,0
-37.87837,134.3091,2018-03-12 11:52:34,South-east,0
-37.87837,134.3091,2018-03-12 11:52:34,South-east,0
-37.82346,133.89398,2018-03-12 12:58:15,South-east,0
-37.82346,133.89398,2018-03-12 12:58:15,South-east,0
-37.76709,133.47948,2018-03-12 14:03:57,South-east,0
-37.76709,133.47948,2018-03-12 14:03:57,South-east,0
-37.70927,133.06563,2018-03-12 15:09:39,South-east,0
-37.70927,133.06563,2018-03-12 15:09:39,South-east,0
-37.65001,132.65242,2018-03-12 16:15:21,South-east,0
-37.65001,132.65242,2018-03-12 16:15:21,South-east,0
-44.049,147.4918,2017-12-13 05:17:00,South-east,0
-44.049,147.4918,2017-12-13 05:17:00,South-east,0
-28.14736,153.91628,2017-03-02 01:45:40,Temperate East,0
-28.14736,153.91628,2017-03-02 01:45:40,Temperate East,0
-28.47526,153.90451,2017-03-02 02:47:39,Temperate East,0
-28.47526,153.90451,2017-03-02 02:47:39,Temperate East,0
-28.8041,153.83717,2017-03-02 03:49:38,Temperate East,0
-28.8041,153.83717,2017-03-02 03:49:38,Temperate East,0
-29.1329,153.7694,2017-03-02 04:51:37,Temperate East,0
-29.1329,153.7694,2017-03-02 04:51:37,Temperate East,0
-29.46166,153.70119,2017-03-02 05:53:36,Temperate East,0
-29.46166,153.70119,2017-03-02 05:53:36,Temperate East,0
-29.7904,153.63255,2017-03-02 06:55:34,Temperate East,0
-29.7904,153.63255,2017-03-02 06:55:34,Temperate East,0
-30.11909,153.56345,2017-03-02 07:57:33,Temperate East,0
-30.11909,153.56345,2017-03-02 07:57:33,Temperate East,0
-30.44775,153.49389,2017-03-02 08:59:32,Temperate East,0
-30.44775,153.49389,2017-03-02 08:59:32,Temperate East,0
-30.77637,153.42386,2017-03-02 10:01:31,Temperate East,0
-30.77637,153.42386,2017-03-02 10:01:31,Temperate East,0
-31.09911,153.32682,2017-03-02 11:03:30,Temperate East,0
-31.09911,153.32682,2017-03-02 11:03:30,Temperate East,0
-31.41682,153.20669,2017-03-02 12:05:29,Temperate East,0
-31.41682,153.20669,2017-03-02 12:05:29,Temperate East,0
-31.73442,153.08574,2017-03-02 13:07:28,Temperate East,0
-31.73442,153.08574,2017-03-02 13:07:28,Temperate East,0
-32.0519,152.96396,2017-03-02 14:09:26,Temperate East,0
-32.0519,152.96396,2017-03-02 14:09:26,Temperate East,0
-32.36927,152.84134,2017-03-02 15:11:25,Temperate East,3.3333
-32.36927,152.84134,2017-03-02 15:11:25,Temperate East,3.3333
-32.64876,152.63293,2017-03-02 16:13:24,Temperate East,6.6667
-32.64876,152.63293,2017-03-02 16:13:24,Temperate East,6.6667
-32.91496,152.39419,2017-03-02 17:15:23,Temperate East,13.3333
-32.91496,152.39419,2017-03-02 17:15:23,Temperate East,13.3333
-33.18071,152.15401,2017-03-02 18:17:22,Temperate East,30
-33.18071,152.15401,2017-03-02 18:17:22,Temperate East,30
-33.44599,151.91237,2017-03-02 19:19:21,Temperate East,20
-33.44599,151.91237,2017-03-02 19:19:21,Temperate East,20
-33.7108,151.66925,2017-03-02 20:21:20,Temperate East,6.6667
-33.7108,151.66925,2017-03-02 20:21:20,Temperate East,6.6667
-38.64067,140.42506,2017-12-05 10:56:35,South-east,0
-38.64067,140.42506,2017-12-05 10:56:35,South-east,0
-38.59217,140.00427,2017-12-05 11:58:56,South-east,0
-38.59217,140.00427,2017-12-05 11:58:56,South-east,0
-38.54218,139.58406,2017-12-05 13:01:17,South-east,0
-38.54218,139.58406,2017-12-05 13:01:17,South-east,0
-38.49068,139.16444,2017-12-05 14:03:38,South-east,0
-38.49068,139.16444,2017-12-05 14:03:38,South-east,0
-38.43769,138.74542,2017-12-05 15:05:59,South-east,0
-38.43769,138.74542,2017-12-05 15:05:59,South-east,0
-38.38321,138.32703,2017-12-05 16:08:20,South-east,0
-38.38321,138.32703,2017-12-05 16:08:20,South-east,0
-38.32724,137.90928,2017-12-05 17:10:42,South-east,0
-38.32724,137.90928,2017-12-05 17:10:42,South-east,0
-34.52506,151.00958,2018-04-04 08:12:41,Temperate East,0
-34.52506,151.00958,2018-04-04 08:12:41,Temperate East,0
-34.85883,151.0196,2018-04-04 09:14:09,Temperate East,0
-34.85883,151.0196,2018-04-04 09:14:09,Temperate East,0
-35.19261,151.0297,2018-04-04 10:15:37,Temperate East,0
-35.19261,151.0297,2018-04-04 10:15:37,Temperate East,0
-35.51535,150.92758,2018-04-04 11:17:05,Temperate East,0
-35.51535,150.92758,2018-04-04 11:17:05,Temperate East,0
-35.83766,150.8212,2018-04-04 12:18:33,Temperate East,0
-35.83766,150.8212,2018-04-04 12:18:33,Temperate East,0
-36.15988,150.71395,2018-04-04 13:20:01,Temperate East,0
-36.15988,150.71395,2018-04-04 13:20:01,Temperate East,0
-36.482,150.60582,2018-04-04 14:21:29,Temperate East,0
-36.482,150.60582,2018-04-04 14:21:29,Temperate East,0
-36.80402,150.49678,2018-04-04 15:22:57,South-east,0
-36.80402,150.49678,2018-04-04 15:22:57,South-east,0
-37.12594,150.38682,2018-04-04 16:24:26,South-east,0
-37.12594,150.38682,2018-04-04 16:24:26,South-east,0
-37.44776,150.27593,2018-04-04 17:25:54,South-east,3.3333
-37.44776,150.27593,2018-04-04 17:25:54,South-east,3.3333
-37.69683,150.03306,2018-04-04 18:27:22,South-east,13.3333
-37.69683,150.03306,2018-04-04 18:27:22,South-east,13.3333
-37.89107,149.69112,2018-04-04 19:28:50,South-east,13.3333
-37.89107,149.69112,2018-04-04 19:28:50,South-east,13.3333
-38.08432,149.34739,2018-04-04 20:30:18,South-east,0
-38.08432,149.34739,2018-04-04 20:30:18,South-east,0
-38.27655,149.00183,2018-04-04 21:31:46,South-east,0
-38.27655,149.00183,2018-04-04 21:31:46,South-east,0
-38.46777,148.65445,2018-04-04 22:33:14,South-east,0
-38.46777,148.65445,2018-04-04 22:33:14,South-east,0
-38.65796,148.30523,2018-04-04 23:34:42,South-east,6.6667
-38.65796,148.30523,2018-04-04 23:34:42,South-east,6.6667
-38.785,147.91423,2018-04-05 00:36:10,South-east,6.6667
-38.785,147.91423,2018-04-05 00:36:10,South-east,6.6667
-38.89308,147.51062,2018-04-05 01:37:38,South-east,3.3333
-38.89308,147.51062,2018-04-05 01:37:38,South-east,3.3333
-38.99976,147.10579,2018-04-05 02:39:06,South-east,0
-38.99976,147.10579,2018-04-05 02:39:06,South-east,0
-39.10505,146.69974,2018-04-05 03:40:34,South-east,0
-39.10505,146.69974,2018-04-05 03:40:34,South-east,0
-45.713,147.4993,2017-12-13 12:04:00,South-east,0
-45.713,147.4993,2017-12-13 12:04:00,South-east,0
-46.0485,147.4938,2017-12-13 13:29:00,South-east,0
-46.0485,147.4938,2017-12-13 13:29:00,South-east,0
-46.3819,147.4962,2017-12-13 14:54:00,South-east,0
-46.3819,147.4962,2017-12-13 14:54:00,South-east,0
-46.7136,147.4923,2017-12-13 16:20:00,South-east,0
-46.7136,147.4923,2017-12-13 16:20:00,South-east,0
-38.26979,137.49218,2017-12-05 18:13:03,South-east,0
-38.26979,137.49218,2017-12-05 18:13:03,South-east,0
-38.21087,137.07575,2017-12-05 19:15:24,South-east,0
-38.21087,137.07575,2017-12-05 19:15:24,South-east,0
-38.15049,136.66,2017-12-05 20:17:45,South-east,0
-38.15049,136.66,2017-12-05 20:17:45,South-east,0
-38.08863,136.24495,2017-12-05 21:20:06,South-east,0
-38.08863,136.24495,2017-12-05 21:20:06,South-east,0
-38.02533,135.83061,2017-12-05 22:22:27,South-east,0
-38.02533,135.83061,2017-12-05 22:22:27,South-east,0
-37.96057,135.41699,2017-12-05 23:24:48,South-east,0
-37.96057,135.41699,2017-12-05 23:24:48,South-east,0
-36.4817,150.52103,2018-03-09 19:44:26,Temperate East,0
-36.4817,150.52103,2018-03-09 19:44:26,Temperate East,0
-36.80164,150.40292,2018-03-09 20:49:39,South-east,0
-36.80164,150.40292,2018-03-09 20:49:39,South-east,0
-37.12146,150.28382,2018-03-09 21:54:51,South-east,0
-37.12146,150.28382,2018-03-09 21:54:51,South-east,0
-37.44116,150.1637,2018-03-09 23:00:04,South-east,0
-37.44116,150.1637,2018-03-09 23:00:04,South-east,0
-37.72403,149.97797,2018-03-10 00:05:17,South-east,0
-37.72403,149.97797,2018-03-10 00:05:17,South-east,0
-37.91823,149.63588,2018-03-10 01:10:30,South-east,0
-37.91823,149.63588,2018-03-10 01:10:30,South-east,0
-38.11144,149.29199,2018-03-10 02:15:43,South-east,6.6667
-38.11144,149.29199,2018-03-10 02:15:43,South-east,6.6667
-38.30363,148.94627,2018-03-10 03:20:55,South-east,0.6667
-38.30363,148.94627,2018-03-10 03:20:55,South-east,0.6667
-38.49481,148.59873,2018-03-10 04:26:08,South-east,0.6667
-38.49481,148.59873,2018-03-10 04:26:08,South-east,0.6667
-38.68496,148.24934,2018-03-10 05:31:21,South-east,0
-38.68496,148.24934,2018-03-10 05:31:21,South-east,0
-38.79966,147.85055,2018-03-10 06:36:34,South-east,0.6667
-38.79966,147.85055,2018-03-10 06:36:34,South-east,0.6667
-38.90619,147.44618,2018-03-10 07:41:47,South-east,0.6667
-38.90619,147.44618,2018-03-10 07:41:47,South-east,0.6667
-46.1513,143.7674,2018-01-10 10:30:00,South-east,0
-46.1513,143.7674,2018-01-10 10:30:00,South-east,0
-45.9114,144.1038,2018-01-10 12:02:00,South-east,0
-45.9114,144.1038,2018-01-10 12:02:00,South-east,0
-47.0472,147.5075,2017-12-13 17:43:00,South-east,0
-47.0472,147.5075,2017-12-13 17:43:00,South-east,0
-43.7045,146.2033,2017-10-31 02:50:00,South-east,0
-43.7045,146.2033,2017-10-31 02:50:00,South-east,0
-43.7021,145.7455,2017-10-31 05:06:00,South-east,0
-43.7021,145.7455,2017-10-31 05:06:00,South-east,0
-43.7017,145.2825,2017-10-31 07:24:00,South-east,0
-43.7017,145.2825,2017-10-31 07:24:00,South-east,0
-43.8118,144.8598,2017-10-31 09:37:00,South-east,0
-43.8118,144.8598,2017-10-31 09:37:00,South-east,0
-43.9646,144.4484,2017-10-31 11:51:00,South-east,0
-43.9646,144.4484,2017-10-31 11:51:00,South-east,0
-44.1181,144.0349,2017-10-31 14:01:00,South-east,0
-44.1181,144.0349,2017-10-31 14:01:00,South-east,0
-44.271,143.6231,2017-10-31 16:09:00,South-east,0
-44.271,143.6231,2017-10-31 16:09:00,South-east,0
-44.424,143.2098,2017-10-31 18:16:00,South-east,0
-44.424,143.2098,2017-10-31 18:16:00,South-east,0
-44.5769,142.7954,2017-10-31 20:29:00,South-east,0
-44.5769,142.7954,2017-10-31 20:29:00,South-east,0
-44.7269,142.377,2017-10-31 22:46:00,South-east,0
-44.7269,142.377,2017-10-31 22:46:00,South-east,0
-44.877,141.9565,2017-11-01 01:01:00,South-east,0
-44.877,141.9565,2017-11-01 01:01:00,South-east,0
-43.9302,146.3496,2018-01-16 08:33:00,South-east,0
-43.9302,146.3496,2018-01-16 08:33:00,South-east,0
-34.53834,151.00565,2017-03-03 20:08:09,Temperate East,3.3333
-34.53834,151.00565,2017-03-03 20:08:09,Temperate East,3.3333
-34.87175,150.98412,2017-03-03 21:13:15,Temperate East,3.3333
-34.87175,150.98412,2017-03-03 21:13:15,Temperate East,3.3333
-35.20298,150.94598,2017-03-03 22:18:21,Temperate East,0
-35.20298,150.94598,2017-03-03 22:18:21,Temperate East,0
-35.5252,150.8396,2017-03-03 23:23:28,Temperate East,0
-35.5252,150.8396,2017-03-03 23:23:28,Temperate East,0
-35.84733,150.73236,2017-03-04 00:28:34,Temperate East,0
-35.84733,150.73236,2017-03-04 00:28:34,Temperate East,0
-36.16936,150.62425,2017-03-04 01:33:41,Temperate East,0
-36.16936,150.62425,2017-03-04 01:33:41,Temperate East,0
-36.49129,150.51525,2017-03-04 02:38:47,Temperate East,0
-36.49129,150.51525,2017-03-04 02:38:47,Temperate East,0
-36.81313,150.40534,2017-03-04 03:43:53,South-east,0
-36.81313,150.40534,2017-03-04 03:43:53,South-east,0
-37.13486,150.2945,2017-03-04 04:49:00,South-east,13.3333
-37.13486,150.2945,2017-03-04 04:49:00,South-east,13.3333
-37.45648,150.18271,2017-03-04 05:54:06,South-east,0
-37.45648,150.18271,2017-03-04 05:54:06,South-east,0
-37.7166,149.95762,2017-03-04 06:59:13,South-east,3.3333
-37.7166,149.95762,2017-03-04 06:59:13,South-east,3.3333
-37.91501,149.61942,2017-03-04 08:04:19,South-east,0.6667
-37.91501,149.61942,2017-03-04 08:04:19,South-east,0.6667
-38.11244,149.27938,2017-03-04 09:09:25,South-east,3.3333
-38.11244,149.27938,2017-03-04 09:09:25,South-east,3.3333
-38.30889,148.93751,2017-03-04 10:14:32,South-east,0
-38.30889,148.93751,2017-03-04 10:14:32,South-east,0
-38.50434,148.59379,2017-03-04 11:19:38,South-east,0
-38.50434,148.59379,2017-03-04 11:19:38,South-east,0
-38.69878,148.2482,2017-03-04 12:24:44,South-east,3.3333
-38.69878,148.2482,2017-03-04 12:24:44,South-east,3.3333
-38.81186,147.85005,2017-03-04 13:29:51,South-east,6.6667
-38.81186,147.85005,2017-03-04 13:29:51,South-east,6.6667
-38.91005,147.44221,2017-03-04 14:34:57,South-east,20
-38.91005,147.44221,2017-03-04 14:34:57,South-east,20
-39.00682,147.03325,2017-03-04 15:40:04,South-east,3.3333
-39.00682,147.03325,2017-03-04 15:40:04,South-east,3.3333
-39.10216,146.62317,2017-03-04 16:45:10,South-east,3.3333
-39.10216,146.62317,2017-03-04 16:45:10,South-east,3.3333
-39.19335,146.21228,2017-03-04 17:50:16,South-east,13.3333
-39.19335,146.21228,2017-03-04 17:50:16,South-east,13.3333
-39.04723,145.82722,2017-03-04 18:55:23,South-east,13.3333
-39.04723,145.82722,2017-03-04 18:55:23,South-east,13.3333
-38.89985,145.44375,2017-03-04 20:00:29,South-east,10
-38.89985,145.44375,2017-03-04 20:00:29,South-east,10
-38.75122,145.06188,2017-03-04 21:05:36,South-east,23.3333
-38.75122,145.06188,2017-03-04 21:05:36,South-east,23.3333
-37.31657,150.22979,2017-06-28 22:34:36,South-east,0
-37.31657,150.22979,2017-06-28 22:34:36,South-east,0
-37.63178,150.10037,2017-06-28 23:51:24,South-east,0
-37.63178,150.10037,2017-06-28 23:51:24,South-east,0
-37.83229,149.76452,2017-06-29 01:08:12,South-east,0.6667
-37.83229,149.76452,2017-06-29 01:08:12,South-east,0.6667
-38.03185,149.42685,2017-06-29 02:24:59,South-east,0
-38.03185,149.42685,2017-06-29 02:24:59,South-east,0
-38.23043,149.08733,2017-06-29 03:41:47,South-east,0
-38.23043,149.08733,2017-06-29 03:41:47,South-east,0
-38.42803,148.74596,2017-06-29 04:58:35,South-east,0.6667
-38.42803,148.74596,2017-06-29 04:58:35,South-east,0.6667
-38.62463,148.40273,2017-06-29 06:15:23,South-east,0
-38.62463,148.40273,2017-06-29 06:15:23,South-east,0
-38.77001,148.0251,2017-06-29 07:32:10,South-east,0.6667
-38.77001,148.0251,2017-06-29 07:32:10,South-east,0.6667
-38.87251,147.61922,2017-06-29 08:48:58,South-east,0
-38.87251,147.61922,2017-06-29 08:48:58,South-east,0
-38.97361,147.21218,2017-06-29 10:05:46,South-east,0
-38.97361,147.21218,2017-06-29 10:05:46,South-east,0
-39.07328,146.80398,2017-06-29 11:22:34,South-east,0.6667
-39.07328,146.80398,2017-06-29 11:22:34,South-east,0.6667
-39.11503,145.99262,2017-06-29 13:56:09,South-east,0
-39.11503,145.99262,2017-06-29 13:56:09,South-east,0
-38.96879,145.60806,2017-06-29 15:12:57,South-east,0
-38.96879,145.60806,2017-06-29 15:12:57,South-east,0
-38.82128,145.2251,2017-06-29 16:29:45,South-east,0
-38.82128,145.2251,2017-06-29 16:29:45,South-east,0
-38.67059,144.84581,2017-06-29 17:46:33,South-east,0
-38.67059,144.84581,2017-06-29 17:46:33,South-east,0
-44.0762,145.9369,2018-01-16 10:08:00,South-east,0
-44.0762,145.9369,2018-01-16 10:08:00,South-east,0
-44.2219,145.5162,2018-01-16 11:44:00,South-east,0
-44.2219,145.5162,2018-01-16 11:44:00,South-east,0
-44.3652,145.0961,2018-01-16 13:19:00,South-east,0
-44.3652,145.0961,2018-01-16 13:19:00,South-east,0
-44.5074,144.6759,2018-01-16 14:56:00,South-east,0
-44.5074,144.6759,2018-01-16 14:56:00,South-east,0
-44.6492,144.2543,2018-01-16 16:38:00,South-east,0
-44.6492,144.2543,2018-01-16 16:38:00,South-east,0
-44.7929,143.8315,2018-01-16 18:18:00,South-east,0
-44.7929,143.8315,2018-01-16 18:18:00,South-east,0
-44.9546,143.4209,2018-01-16 19:57:00,South-east,0
-44.9546,143.4209,2018-01-16 19:57:00,South-east,0
-45.2182,143.1314,2018-01-16 21:37:00,South-east,0
-45.2182,143.1314,2018-01-16 21:37:00,South-east,0
-28.91177,153.82167,2017-03-28 23:07:33,Temperate East,0
-28.91177,153.82167,2017-03-28 23:07:33,Temperate East,0
-29.24592,153.82167,2017-03-29 00:07:55,Temperate East,0
-29.24592,153.82167,2017-03-29 00:07:55,Temperate East,0
-29.58008,153.82167,2017-03-29 01:08:17,Temperate East,0
-29.58008,153.82167,2017-03-29 01:08:17,Temperate East,0
-29.91423,153.82167,2017-03-29 02:08:40,Temperate East,0
-29.91423,153.82167,2017-03-29 02:08:40,Temperate East,0
-30.24838,153.82167,2017-03-29 03:09:02,Temperate East,0
-30.24838,153.82167,2017-03-29 03:09:02,Temperate East,0
-30.57602,153.78459,2017-03-29 04:09:24,Temperate East,0
-30.57602,153.78459,2017-03-29 04:09:24,Temperate East,0
-30.88366,153.63388,2017-03-29 05:09:47,Temperate East,0
-30.88366,153.63388,2017-03-29 05:09:47,Temperate East,0
-31.19113,153.4822,2017-03-29 06:10:09,Temperate East,0
-31.19113,153.4822,2017-03-29 06:10:09,Temperate East,0
-31.49842,153.32953,2017-03-29 07:10:31,Temperate East,0
-31.49842,153.32953,2017-03-29 07:10:31,Temperate East,0
-31.80553,153.17585,2017-03-29 08:10:53,Temperate East,0
-31.80553,153.17585,2017-03-29 08:10:53,Temperate East,0
-32.11246,153.02115,2017-03-29 09:11:16,Temperate East,0
-32.11246,153.02115,2017-03-29 09:11:16,Temperate East,0
-32.41919,152.86541,2017-03-29 10:11:38,Temperate East,0
-32.41919,152.86541,2017-03-29 10:11:38,Temperate East,0
-45.4872,142.8548,2018-01-16 23:18:00,South-east,0
-45.4872,142.8548,2018-01-16 23:18:00,South-east,0
-45.756,142.5699,2018-01-17 01:03:00,South-east,0
-45.756,142.5699,2018-01-17 01:03:00,South-east,0
-37.87859,135.38437,2017-03-07 06:57:51,South-east,0
-37.87859,135.38437,2017-03-07 06:57:51,South-east,0
-37.83979,134.96628,2017-03-07 08:00:34,South-east,0
-37.83979,134.96628,2017-03-07 08:00:34,South-east,0
-37.79952,134.54864,2017-03-07 09:03:17,South-east,0
-37.79952,134.54864,2017-03-07 09:03:17,South-east,0
-37.75778,134.13145,2017-03-07 10:05:59,South-east,0
-37.75778,134.13145,2017-03-07 10:05:59,South-east,0
-37.71457,133.71475,2017-03-07 11:08:42,South-east,0
-37.71457,133.71475,2017-03-07 11:08:42,South-east,0
-37.66989,133.29854,2017-03-07 12:11:25,South-east,0
-37.66989,133.29854,2017-03-07 12:11:25,South-east,0
-37.62375,132.88284,2017-03-07 13:14:08,South-east,0
-37.62375,132.88284,2017-03-07 13:14:08,South-east,0
-37.57616,132.46767,2017-03-07 14:16:51,South-east,0
-37.57616,132.46767,2017-03-07 14:16:51,South-east,0
-36.69069,126.31236,2017-03-08 05:57:35,South-west,0
-36.69069,126.31236,2017-03-08 05:57:35,South-west,0
-43.7389,147.0702,2018-12-06 09:27:00,South-east,3.3333
-43.7389,147.0702,2018-12-06 09:27:00,South-east,3.3333
-43.9591,146.7223,2018-12-06 11:18:00,South-east,3.3333
-43.9591,146.7223,2018-12-06 11:18:00,South-east,3.3333
-44.1807,146.3771,2018-12-06 13:09:00,South-east,0
-44.1807,146.3771,2018-12-06 13:09:00,South-east,0
-44.4004,146.0292,2018-12-06 14:57:00,South-east,0
-44.4004,146.0292,2018-12-06 14:57:00,South-east,0
-44.6246,145.6843,2018-12-06 16:44:00,South-east,0
-44.6246,145.6843,2018-12-06 16:44:00,South-east,0
-44.8449,145.3282,2018-12-06 18:33:00,South-east,0
-44.8449,145.3282,2018-12-06 18:33:00,South-east,0
-45.0698,144.9829,2018-12-06 20:24:00,South-east,0
-45.0698,144.9829,2018-12-06 20:24:00,South-east,0
-45.2911,144.6288,2018-12-06 22:15:00,South-east,0
-45.2911,144.6288,2018-12-06 22:15:00,South-east,0
-45.5087,144.2737,2018-12-06 23:59:00,South-east,0
-45.5087,144.2737,2018-12-06 23:59:00,South-east,0
-45.7316,143.9202,2018-12-07 01:42:00,South-east,0
-45.7316,143.9202,2018-12-07 01:42:00,South-east,0
-45.9586,143.5683,2018-12-07 03:25:00,South-east,0
-45.9586,143.5683,2018-12-07 03:25:00,South-east,0
-46.1815,143.2098,2018-12-07 05:08:00,South-east,0
-46.1815,143.2098,2018-12-07 05:08:00,South-east,0
-31.95096,152.97475,2019-02-20 04:12:13,Temperate East,0
-31.95096,152.97475,2019-02-20 04:12:13,Temperate East,0
-32.2652,152.84168,2019-02-20 05:23:03,Temperate East,0
-32.2652,152.84168,2019-02-20 05:23:03,Temperate East,0
-32.57591,152.70045,2019-02-20 06:33:53,Temperate East,0
-32.57591,152.70045,2019-02-20 06:33:53,Temperate East,0
-25.5676,110.00005,2019-05-26 17:23:30,North-west,0
-25.5676,110.00005,2019-05-26 17:23:30,North-west,0
-25.23326,110.00005,2019-05-26 19:17:25,North-west,0
-25.23326,110.00005,2019-05-26 19:17:25,North-west,0
-24.89889,110.00003,2019-05-26 21:11:20,North-west,0
-24.89889,110.00003,2019-05-26 21:11:20,North-west,0
-28.88457,110.00003,2019-05-24 15:33:26,South-west,0
-28.88457,110.00003,2019-05-24 15:33:26,South-west,0
-28.55037,110.00002,2019-05-24 17:18:15,South-west,0
-28.55037,110.00002,2019-05-24 17:18:15,South-west,0
-28.21616,110.00004,2019-05-24 19:03:03,South-west,0
-28.21616,110.00004,2019-05-24 19:03:03,South-west,0
-27.88193,110.00004,2019-05-24 20:47:52,South-west,0
-27.88193,110.00004,2019-05-24 20:47:52,South-west,0
-25.90194,110,2019-05-26 15:29:35,North-west,0
-25.90194,110,2019-05-26 15:29:35,North-west,0
-38.96355,143.19859,2019-08-07 01:39:03,South-east,0
-38.96355,143.19859,2019-08-07 01:39:03,South-east,0
-38.92445,142.77426,2019-08-08 02:03:21,South-east,0
-38.92445,142.77426,2019-08-08 02:03:21,South-east,0
-38.88381,142.3504,2019-08-09 02:27:39,South-east,0
-38.88381,142.3504,2019-08-09 02:27:39,South-east,0
-38.84165,141.92703,2019-08-10 02:51:57,South-east,0
-38.84165,141.92703,2019-08-10 02:51:57,South-east,0
-38.79795,141.50418,2019-08-11 03:16:15,South-east,0
-38.79795,141.50418,2019-08-11 03:16:15,South-east,0
-38.75274,141.08185,2019-08-12 03:40:33,South-east,0
-38.75274,141.08185,2019-08-12 03:40:33,South-east,0
-38.706,140.66006,2019-08-13 04:04:51,South-east,0
-38.706,140.66006,2019-08-13 04:04:51,South-east,0
-38.65776,140.23884,2019-08-14 04:29:09,South-east,0
-38.65776,140.23884,2019-08-14 04:29:09,South-east,0
-38.608,139.81819,2019-08-15 04:53:27,South-east,0
-38.608,139.81819,2019-08-15 04:53:27,South-east,0
-38.55674,139.39813,2019-08-16 05:17:45,South-east,0
-38.55674,139.39813,2019-08-16 05:17:45,South-east,0
-38.50399,138.97868,2019-08-17 05:42:03,South-east,0
-38.50399,138.97868,2019-08-17 05:42:03,South-east,0
-26.83256,153.39961,2019-04-21 01:32:31,Temperate East,0
-26.83256,153.39961,2019-04-21 01:32:31,Temperate East,0
-27.06206,153.63961,2019-04-21 02:32:40,Temperate East,0
-27.06206,153.63961,2019-04-21 02:32:40,Temperate East,0
-27.39171,153.70148,2019-04-21 03:32:48,Temperate East,0
-27.39171,153.70148,2019-04-21 03:32:48,Temperate East,0
-27.72134,153.76372,2019-04-21 04:32:56,Temperate East,0
-27.72134,153.76372,2019-04-21 04:32:56,Temperate East,0
-28.05093,153.82633,2019-04-21 05:33:05,Temperate East,0
-28.05093,153.82633,2019-04-21 05:33:05,Temperate East,0
-28.3834,153.85,2019-04-21 06:33:13,Temperate East,0
-28.3834,153.85,2019-04-21 06:33:13,Temperate East,0
-28.71762,153.85,2019-04-21 07:33:22,Temperate East,0
-28.71762,153.85,2019-04-21 07:33:22,Temperate East,0
-29.04702,153.78933,2019-04-21 08:33:30,Temperate East,0
-29.04702,153.78933,2019-04-21 08:33:30,Temperate East,0
-29.37587,153.72174,2019-04-21 09:33:39,Temperate East,0
-29.37587,153.72174,2019-04-21 09:33:39,Temperate East,0
-29.70469,153.65371,2019-04-21 10:33:47,Temperate East,0
-29.70469,153.65371,2019-04-21 10:33:47,Temperate East,0
-30.03347,153.58524,2019-04-21 11:33:55,Temperate East,0
-30.03347,153.58524,2019-04-21 11:33:55,Temperate East,0
-30.36222,153.51631,2019-04-21 12:34:04,Temperate East,0
-30.36222,153.51631,2019-04-21 12:34:04,Temperate East,0
-30.68675,153.42626,2019-04-21 13:34:12,Temperate East,0
-30.68675,153.42626,2019-04-21 13:34:12,Temperate East,0
-31.00836,153.32156,2019-04-21 14:34:21,Temperate East,0
-31.00836,153.32156,2019-04-21 14:34:21,Temperate East,0
-31.32989,153.21615,2019-04-21 15:34:29,Temperate East,0
-31.32989,153.21615,2019-04-21 15:34:29,Temperate East,0
-31.65134,153.11002,2019-04-21 16:34:38,Temperate East,0
-31.65134,153.11002,2019-04-21 16:34:38,Temperate East,0
-31.97269,153.00316,2019-04-21 17:34:46,Temperate East,0
-31.97269,153.00316,2019-04-21 17:34:46,Temperate East,0
-32.29396,152.89554,2019-04-21 18:34:54,Temperate East,0
-32.29396,152.89554,2019-04-21 18:34:54,Temperate East,0
-32.59857,152.74566,2019-04-21 19:35:03,Temperate East,0
-32.59857,152.74566,2019-04-21 19:35:03,Temperate East,0
-38.44974,138.55986,2019-08-18 06:06:21,South-east,0
-38.44974,138.55986,2019-08-18 06:06:21,South-east,0
-38.394,138.14167,2019-08-19 06:30:39,South-east,0
-38.394,138.14167,2019-08-19 06:30:39,South-east,0
-38.33677,137.72413,2019-08-20 06:54:57,South-east,0
-38.33677,137.72413,2019-08-20 06:54:57,South-east,0
-38.27807,137.30726,2019-08-21 07:19:15,South-east,0
-38.27807,137.30726,2019-08-21 07:19:15,South-east,0
-38.2179,136.89108,2019-08-22 07:43:33,South-east,0
-38.2179,136.89108,2019-08-22 07:43:33,South-east,0
-38.15625,136.47559,2019-08-23 08:07:51,South-east,0
-38.15625,136.47559,2019-08-23 08:07:51,South-east,0
-38.09315,136.06081,2019-08-24 08:32:09,South-east,0
-38.09315,136.06081,2019-08-24 08:32:09,South-east,0
-38.02859,135.64675,2019-08-25 08:56:27,South-east,0
-38.02859,135.64675,2019-08-25 08:56:27,South-east,0
-37.96259,135.23343,2019-08-26 09:20:45,South-east,0
-37.96259,135.23343,2019-08-26 09:20:45,South-east,0
